record_id,source,group,test_standard,LL,PL,PI,fines_pct,sand_pct,energy_kJm3,Gs,MDD_Mgm3,OMC_frac
gun_99,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,46.7,19.78,26.92,33.0,33.12,592.5,2.68,1.847094801223241,0.133
ltpp-1-0101-c1-L1-t2,ltpp-sdr39,LTPP-1,SP,49.0,35.0,14.0,68.0,31.0,592.5,2.68,1.665920152,0.2
ltpp-1-0102-c1-L1-t2,ltpp-sdr39,LTPP-1,SP,48.0,33.0,15.0,75.8,22.200000000000003,592.5,2.68,1.6018463,0.21
ltpp-1-0102-c2-L1-t1,ltpp-sdr39,LTPP-1,SP,41.0,25.0,16.0,65.6,27.40000000000001,592.5,2.751,1.8036789338,0.16
ltpp-1-0102-c2-L1-t1,ltpp-sdr39,LTPP-1,SP,41.0,25.0,16.0,65.6,27.40000000000001,592.5,2.751,1.8309103209,0.16
ltpp-1-0102-c2-L2-t1,ltpp-sdr39,LTPP-1,SP,,,0.0,12.8,29.2,592.5,2.863,2.3835472944,0.06
ltpp-1-0102-c2-L2-t1,ltpp-sdr39,LTPP-1,SP,,,0.0,12.8,29.2,592.5,2.863,2.3755380629,0.06
ltpp-1-0103-c1-L1-t2,ltpp-sdr39,LTPP-1,SP,46.0,28.0,18.0,68.0,30.0,592.5,2.68,1.6450961501,0.2
ltpp-1-0106-c1-L1-t2,ltpp-sdr39,LTPP-1,SP,51.0,34.0,17.0,72.3,24.700000000000003,592.5,2.68,1.6787349224,0.19
ltpp-1-0107-c1-L1-t2,ltpp-sdr39,LTPP-1,SP,36.0,28.0,8.0,57.6,40.4,592.5,2.68,1.7508180059,0.16
ltpp-1-0107-c2-L1-t1,ltpp-sdr39,LTPP-1,SP,45.0,25.0,20.0,73.0,26.0,592.5,2.732,1.746012467,0.18
ltpp-1-0108-c1-L1-t2,ltpp-sdr39,LTPP-1,SP,42.0,28.0,14.0,66.4,31.599999999999994,592.5,2.68,1.7107718484,0.17
ltpp-1-0108-c1-L1-t2,ltpp-sdr39,LTPP-1,SP,42.0,28.0,14.0,66.4,31.599999999999994,592.5,2.68,2.4155842204000004,0.04
ltpp-1-0109-c1-L1-t2,ltpp-sdr39,LTPP-1,SP,42.0,24.0,18.0,65.9,28.099999999999994,592.5,2.752,1.7924660097,0.17
ltpp-1-0109-c1-L2-t2,ltpp-sdr39,LTPP-1,SP,,,0.0,14.9,26.1,592.5,2.855,2.3691306777000003,0.05
ltpp-1-0110-c1-L1-t2,ltpp-sdr39,LTPP-1,SP,40.0,25.0,15.0,62.9,33.1,592.5,2.71,1.7380032355,0.18
ltpp-1-0111-c1-L1-t2,ltpp-sdr39,LTPP-1,SP,47.0,29.0,18.0,70.9,26.099999999999994,592.5,2.739,1.6851423076,0.19
ltpp-1-0503-c2-L3-t1,ltpp-sdr39,LTPP-1,SP,25.0,19.0,6.0,7.3,34.7,592.5,2.695,2.210547894,0.06
ltpp-1-0503-c2-L3-t1,ltpp-sdr39,LTPP-1,SP,25.0,19.0,6.0,7.3,34.7,592.5,2.695,2.194529431,0.06
ltpp-1-0504-c2-L1-t2,ltpp-sdr39,LTPP-1,SP,25.0,15.0,10.0,22.2,70.8,592.5,2.694,2.034344801,0.1
ltpp-1-0504-c2-L1-t2,ltpp-sdr39,LTPP-1,SP,25.0,15.0,10.0,22.2,70.8,592.5,2.694,2.0231318769,0.1
ltpp-1-0504-c2-L2-t2,ltpp-sdr39,LTPP-1,SP,25.0,16.0,9.0,20.8,71.2,592.5,2.748,2.0743909585,0.08
ltpp-1-0504-c2-L2-t2,ltpp-sdr39,LTPP-1,SP,25.0,16.0,9.0,20.8,71.2,592.5,2.748,2.0695854196,0.09
ltpp-1-0504-c2-L2-t2,ltpp-sdr39,LTPP-1,SP,25.0,16.0,9.0,20.8,71.2,592.5,2.748,2.0375484936,0.09
ltpp-1-0504-c2-L3-t2,ltpp-sdr39,LTPP-1,SP,24.0,18.0,6.0,8.6,37.4,592.5,2.708,2.226566357,0.06
ltpp-1-0504-c2-L3-t2,ltpp-sdr39,LTPP-1,SP,24.0,18.0,6.0,8.6,37.4,592.5,2.708,2.2377792811,0.06
ltpp-1-0506-c2-L1-t2,ltpp-sdr39,LTPP-1,SP,23.0,14.0,9.0,23.7,71.3,592.5,2.701,2.050363264,0.09
ltpp-1-0506-c2-L1-t2,ltpp-sdr39,LTPP-1,SP,23.0,14.0,9.0,23.7,71.3,592.5,2.701,2.034344801,0.09
ltpp-1-0506-c2-L2-t2,ltpp-sdr39,LTPP-1,SP,22.0,15.0,7.0,19.8,68.2,592.5,2.676,2.1528814272,0.06
ltpp-1-0506-c2-L2-t2,ltpp-sdr39,LTPP-1,SP,22.0,15.0,7.0,19.8,68.2,592.5,2.676,2.1769091217,0.07
ltpp-1-0506-c2-L2-t2,ltpp-sdr39,LTPP-1,SP,22.0,15.0,7.0,19.8,68.2,592.5,2.676,2.1176408086,0.07
ltpp-1-0506-c2-L3-t2,ltpp-sdr39,LTPP-1,SP,25.0,16.0,9.0,7.7,37.3,592.5,2.713,2.210547894,0.06
ltpp-1-0506-c2-L3-t2,ltpp-sdr39,LTPP-1,SP,25.0,16.0,9.0,7.7,37.3,592.5,2.713,2.2121497403,0.06
ltpp-1-0506-c2-L3-t2,ltpp-sdr39,LTPP-1,SP,25.0,16.0,9.0,7.7,37.3,592.5,2.713,2.2089460477,0.06
ltpp-1-0605-c2-L1-t3,ltpp-sdr39,LTPP-1,SP,30.0,18.0,12.0,60.7,23.3,592.5,2.68,1.826104782,0.16
ltpp-1-0605-c2-L2-t3,ltpp-sdr39,LTPP-1,SP,14.0,12.0,2.0,11.3,44.7,592.5,2.68,2.306658672,0.05
ltpp-1-0606-c2-L1-t1,ltpp-sdr39,LTPP-1,SP,45.0,18.0,27.0,50.8,27.200000000000003,592.5,2.665,1.858141708,0.14
ltpp-1-0606-c2-L1-t2,ltpp-sdr39,LTPP-1,SP,45.0,18.0,27.0,50.8,27.200000000000003,592.5,2.665,1.7444106207,0.14
ltpp-1-0606-c2-L1-t2,ltpp-sdr39,LTPP-1,SP,45.0,18.0,27.0,50.8,27.200000000000003,592.5,2.665,1.8036789338,0.14
ltpp-1-0606-c2-L1-t3,ltpp-sdr39,LTPP-1,SP,45.0,18.0,27.0,50.8,27.200000000000003,592.5,2.665,1.681938615,0.15
ltpp-1-0606-c2-L2-t1,ltpp-sdr39,LTPP-1,SP,18.0,14.0,4.0,11.1,33.9,592.5,2.798,2.3563159073,0.05
ltpp-1-0606-c2-L2-t2,ltpp-sdr39,LTPP-1,SP,18.0,14.0,4.0,11.1,33.9,592.5,2.798,2.3899546796,0.05
ltpp-1-0606-c2-L2-t3,ltpp-sdr39,LTPP-1,SP,18.0,14.0,4.0,11.1,33.9,592.5,2.798,2.322677135,0.07
ltpp-1-0607-c2-L1-t2,ltpp-sdr39,LTPP-1,SP,35.0,18.0,17.0,69.2,25.8,592.5,2.68,1.746012467,0.17
ltpp-1-0607-c2-L2-t2,ltpp-sdr39,LTPP-1,SP,17.0,14.0,3.0,19.1,44.9,592.5,2.68,2.306658672,0.06
ltpp-1-0608-c2-L1-t1,ltpp-sdr39,LTPP-1,SP,37.0,14.0,23.0,59.0,22.0,592.5,2.736,1.8036789338,0.16
ltpp-1-1001-c1-L1-t1,ltpp-sdr39,LTPP-1,SP,34.0,20.0,14.0,33.4,60.6,592.5,2.688,1.938234023,0.11
ltpp-1-1001-c1-L1-t2,ltpp-sdr39,LTPP-1,SP,34.0,20.0,14.0,33.4,60.6,592.5,2.688,2.114437116,0.07
ltpp-1-1011-c1-L1-t1,ltpp-sdr39,LTPP-1,SP,24.0,18.0,6.0,67.0,23.0,592.5,2.787,1.874160171,0.13
ltpp-1-1011-c1-L1-t2,ltpp-sdr39,LTPP-1,SP,24.0,18.0,6.0,67.0,23.0,592.5,2.787,1.826104782,0.15
ltpp-1-1019-c1-L1-t1,ltpp-sdr39,LTPP-1,SP,17.0,15.0,2.0,53.2,42.8,592.5,2.671,2.018326338,0.09
ltpp-1-1019-c1-L1-t2,ltpp-sdr39,LTPP-1,SP,17.0,15.0,2.0,53.2,42.8,592.5,2.671,1.842123245,0.1
ltpp-1-1021-c1-L1-t2,ltpp-sdr39,LTPP-1,SP,27.0,22.0,5.0,63.8,31.200000000000003,592.5,2.729,1.810086319,0.15
ltpp-1-1021-c1-L2-t1,ltpp-sdr39,LTPP-1,SP,22.0,18.0,4.0,10.0,38.0,592.5,2.596,2.178510968,0.06
ltpp-1-1021-c1-L2-t2,ltpp-sdr39,LTPP-1,SP,22.0,18.0,4.0,10.0,38.0,592.5,2.596,2.162492505,0.06
ltpp-1-3028-c1-L1-t1,ltpp-sdr39,LTPP-1,SP,31.0,19.0,12.0,45.6,39.4,592.5,2.701,1.778049393,0.15
ltpp-1-3028-c1-L1-t2,ltpp-sdr39,LTPP-1,SP,31.0,19.0,12.0,45.6,39.4,592.5,2.701,1.826104782,0.15
ltpp-1-3028-c1-L2-t1,ltpp-sdr39,LTPP-1,SP,34.0,16.0,18.0,31.5,48.5,592.5,2.683,2.098418653,0.09
ltpp-1-3028-c1-L2-t2,ltpp-sdr39,LTPP-1,SP,34.0,16.0,18.0,31.5,48.5,592.5,2.683,2.114437116,0.09
ltpp-1-3998-c2-L1-t1,ltpp-sdr39,LTPP-1,SP,24.0,21.0,3.0,32.6,67.4,592.5,2.786,1.906197097,0.12
ltpp-1-3998-c2-L1-t2,ltpp-sdr39,LTPP-1,SP,24.0,21.0,3.0,32.6,67.4,592.5,2.786,1.938234023,0.11
ltpp-1-4007-c1-L1-t1,ltpp-sdr39,LTPP-1,SP,30.0,19.0,11.0,44.7,39.3,592.5,2.784,1.794067856,0.14
ltpp-1-4007-c1-L1-t2,ltpp-sdr39,LTPP-1,SP,30.0,19.0,11.0,44.7,39.3,592.5,2.784,1.810086319,0.16
ltpp-1-4007-c1-L3-t2,ltpp-sdr39,LTPP-1,SP,19.0,15.0,4.0,9.3,20.7,592.5,2.783,2.386750987,0.05
ltpp-1-4073-c1-L1-t1,ltpp-sdr39,LTPP-1,SP,59.0,32.0,27.0,48.7,30.3,592.5,2.645,1.6018463,0.22
ltpp-1-4073-c1-L1-t2,ltpp-sdr39,LTPP-1,SP,59.0,32.0,27.0,48.7,30.3,592.5,2.645,1.585827837,0.22
ltpp-1-4073-c1-L3-t1,ltpp-sdr39,LTPP-1,SP,17.0,14.0,3.0,10.1,37.9,592.5,2.665,2.290640209,0.06
ltpp-1-4084-c1-L1-t2,ltpp-sdr39,LTPP-1,SP,31.0,18.0,13.0,9.8,72.2,592.5,2.777,1.986289412,0.12
ltpp-1-4125-c1-L1-t1,ltpp-sdr39,LTPP-1,SP,23.0,15.0,8.0,28.3,55.7,592.5,2.629,2.034344801,0.1
ltpp-1-4125-c1-L1-t2,ltpp-sdr39,LTPP-1,SP,23.0,15.0,8.0,28.3,55.7,592.5,2.629,2.018326338,0.1
ltpp-1-4126-c1-L1-t1,ltpp-sdr39,LTPP-1,SP,21.0,19.0,2.0,31.8,62.2,592.5,2.754,1.92221556,0.12
ltpp-1-4126-c1-L1-t2,ltpp-sdr39,LTPP-1,SP,21.0,19.0,2.0,31.8,62.2,592.5,2.754,1.986289412,0.11
ltpp-1-4127-c2-L1-t1,ltpp-sdr39,LTPP-1,SP,36.0,21.0,15.0,48.7,33.3,592.5,2.641,1.826104782,0.14
ltpp-1-4127-c2-L1-t2,ltpp-sdr39,LTPP-1,SP,36.0,21.0,15.0,48.7,33.3,592.5,2.641,1.858141708,0.14
ltpp-1-4129-c2-L1-t1,ltpp-sdr39,LTPP-1,SP,31.0,24.0,7.0,34.9,53.1,592.5,2.68,1.890178634,0.14
ltpp-1-4129-c2-L1-t2,ltpp-sdr39,LTPP-1,SP,31.0,24.0,7.0,34.9,53.1,592.5,2.68,1.906197097,0.14
ltpp-1-4155-c1-L1-t1,ltpp-sdr39,LTPP-1,SP,21.0,19.0,2.0,25.3,69.7,592.5,2.73,2.002307875,0.1
ltpp-1-4155-c1-L1-t2,ltpp-sdr39,LTPP-1,SP,21.0,19.0,2.0,25.3,69.7,592.5,2.73,2.018326338,0.11
ltpp-1-5008-c1-L1-t1,ltpp-sdr39,LTPP-1,SP,42.0,39.0,3.0,49.6,37.4,592.5,2.744,1.842123245,0.13
ltpp-1-5008-c1-L1-t2,ltpp-sdr39,LTPP-1,SP,42.0,39.0,3.0,49.6,37.4,592.5,2.744,1.810086319,0.14
ltpp-1-6012-c1-L1-t1,ltpp-sdr39,LTPP-1,SP,19.0,16.0,3.0,40.8,56.2,592.5,2.645,2.002307875,0.11
ltpp-1-6012-c1-L1-t2,ltpp-sdr39,LTPP-1,SP,19.0,16.0,3.0,40.8,56.2,592.5,2.645,1.954252486,0.11
ltpp-1-6019-c2-L1-t1,ltpp-sdr39,LTPP-1,SP,19.0,16.0,3.0,7.2,91.8,592.5,2.649,2.002307875,0.1
ltpp-1-6019-c2-L1-t2,ltpp-sdr39,LTPP-1,SP,19.0,16.0,3.0,7.2,91.8,592.5,2.649,1.970270949,0.11
ltpp-1-6019-c2-L2-t1,ltpp-sdr39,LTPP-1,SP,19.0,18.0,1.0,15.5,63.5,592.5,2.743,2.066381727,0.08
ltpp-1-6019-c2-L2-t2,ltpp-sdr39,LTPP-1,SP,19.0,18.0,1.0,15.5,63.5,592.5,2.743,2.050363264,0.08
ltpp-10-0104-c2-L2-t2,ltpp-sdr39,LTPP-10,SP,,,0.0,10.4,57.6,592.5,2.65,2.0487614177,0.07
ltpp-10-0108-c2-L2-t2,ltpp-sdr39,LTPP-10,SP,,,0.0,10.6,88.4,592.5,2.661,1.8677527858,0.1
ltpp-10-0109-c2-L2-t1,ltpp-sdr39,LTPP-10,SP,,,0.0,13.9,84.1,592.5,2.71,1.9430395619,0.09
ltpp-10-0109-c2-L2-t2,ltpp-sdr39,LTPP-10,SP,,,0.0,13.9,84.1,592.5,2.71,1.9926967972,0.08
ltpp-10-0111-c2-L2-t2,ltpp-sdr39,LTPP-10,SP,,,0.0,17.0,83.0,592.5,2.665,1.954252486,0.09
ltpp-10-0160-c2-L2-t2,ltpp-sdr39,LTPP-10,SP,,,0.0,17.6,82.4,592.5,2.656,1.9286229452,0.09
ltpp-10-0201-c3-L2-t1,ltpp-sdr39,LTPP-10,SP,,,0.0,10.8,87.2,592.5,2.67,1.8597435543,0.1
ltpp-10-0201-c3-L2-t1,ltpp-sdr39,LTPP-10,SP,,,0.0,10.8,87.2,592.5,2.67,1.8517343228,0.1
ltpp-10-0202-c1-L2-t1,ltpp-sdr39,LTPP-10,SP,,,0.0,12.0,83.0,592.5,2.67,1.9430395619,0.09
ltpp-10-0202-c1-L2-t1,ltpp-sdr39,LTPP-10,SP,,,0.0,12.0,83.0,592.5,2.67,1.9013915581,0.09
ltpp-10-0202-c1-L2-t2,ltpp-sdr39,LTPP-10,SP,,,0.0,12.0,83.0,592.5,2.67,1.810086319,0.1
ltpp-10-0202-c1-L3-t1,ltpp-sdr39,LTPP-10,SP,25.0,23.0,2.0,17.8,25.2,592.5,2.856,2.3322882128,0.06
ltpp-10-0202-c1-L3-t1,ltpp-sdr39,LTPP-10,SP,25.0,23.0,2.0,17.8,25.2,592.5,2.856,2.290640209,0.06
ltpp-10-0202-c1-L3-t2,ltpp-sdr39,LTPP-10,SP,25.0,23.0,2.0,17.8,25.2,592.5,2.856,2.354714061,0.06
ltpp-10-0205-c3-L2-t1,ltpp-sdr39,LTPP-10,SP,,,0.0,16.5,82.5,592.5,2.659,2.0055115676,0.08
ltpp-10-0205-c3-L2-t1,ltpp-sdr39,LTPP-10,SP,,,0.0,16.5,82.5,592.5,2.659,1.9942986435,0.09
ltpp-10-0207-c1-L1-t2,ltpp-sdr39,LTPP-10,SP,19.0,16.0,3.0,32.0,66.0,592.5,2.68,2.018326338,0.1
ltpp-10-0210-c4-L2-t1,ltpp-sdr39,LTPP-10,SP,,,0.0,2.8,97.2,592.5,2.66,1.9926967972,0.09
ltpp-10-0210-c4-L2-t1,ltpp-sdr39,LTPP-10,SP,,,0.0,2.8,97.2,592.5,2.66,2.0087152602,0.09
ltpp-10-0211-c1-L1-t1,ltpp-sdr39,LTPP-10,SP,23.0,20.0,3.0,26.7,73.3,592.5,2.645,2.002307875,0.09
ltpp-10-0211-c1-L1-t1,ltpp-sdr39,LTPP-10,SP,23.0,20.0,3.0,26.7,73.3,592.5,2.645,1.9574561786,0.1
ltpp-10-0211-c1-L1-t2,ltpp-sdr39,LTPP-10,SP,23.0,20.0,3.0,26.7,73.3,592.5,2.645,2.018326338,0.1
ltpp-10-0211-c1-L2-t1,ltpp-sdr39,LTPP-10,SP,,,0.0,16.1,68.9,592.5,2.676,2.002307875,0.08
ltpp-10-0211-c1-L2-t1,ltpp-sdr39,LTPP-10,SP,,,0.0,16.1,68.9,592.5,2.676,2.0759928048,0.07
ltpp-10-0212-c2-L2-t1,ltpp-sdr39,LTPP-10,SP,,,0.0,25.0,72.0,592.5,2.672,2.0359466473,0.09
ltpp-10-0212-c2-L2-t1,ltpp-sdr39,LTPP-10,SP,,,0.0,25.0,72.0,592.5,2.672,1.9830857194,0.1
ltpp-12-0109-c1-L2-t1,ltpp-sdr39,LTPP-12,SP,13.0,12.0,1.0,17.8,47.2,592.5,2.68,2.178510968,0.06
ltpp-12-0109-c1-L2-t2,ltpp-sdr39,LTPP-12,SP,13.0,12.0,1.0,17.8,47.2,592.5,2.68,2.2089460477,0.06
ltpp-12-0503-c2-L2-t1,ltpp-sdr39,LTPP-12,SP,,,0.0,4.1,80.9,592.5,2.68,1.8677527858,0.09
ltpp-12-0503-c2-L3-t1,ltpp-sdr39,LTPP-12,SP,14.0,13.0,1.0,22.0,49.0,592.5,2.68,2.114437116,0.07
ltpp-12-0504-c2-L2-t1,ltpp-sdr39,LTPP-12,SP,,,0.0,3.5,84.5,592.5,2.68,2.290640209,0.06
ltpp-12-0504-c2-L3-t1,ltpp-sdr39,LTPP-12,SP,,,0.0,19.3,44.7,592.5,2.68,2.098418653,0.07
ltpp-12-0506-c2-L2-t2,ltpp-sdr39,LTPP-12,SP,,,0.0,6.0,67.0,592.5,2.68,1.874160171,0.08
ltpp-12-0506-c2-L3-t2,ltpp-sdr39,LTPP-12,SP,,,0.0,18.8,43.2,592.5,2.68,2.130455579,0.07
ltpp-12-3811-c1-L1-t1,ltpp-sdr39,LTPP-12,SP,25.0,13.0,12.0,32.0,68.0,592.5,2.694,1.906197097,0.13
ltpp-12-3811-c1-L1-t2,ltpp-sdr39,LTPP-12,SP,25.0,13.0,12.0,32.0,68.0,592.5,2.694,1.906197097,0.12
ltpp-12-AA01-c1-L1-t1,ltpp-sdr39,LTPP-12,SP,35.0,17.0,18.0,54.4,45.6,592.5,2.68,1.6771330761,0.17
ltpp-12-AA01-c1-L2-t1,ltpp-sdr39,LTPP-12,SP,19.0,14.0,5.0,20.7,79.3,592.5,2.68,2.0327429547,0.09
ltpp-12-AA03-c1-L1-t1,ltpp-sdr39,LTPP-12,SP,23.0,14.0,9.0,28.6,70.4,592.5,2.68,1.8997897118,0.12
ltpp-12-AA03-c1-L2-t1,ltpp-sdr39,LTPP-12,SP,21.0,13.0,8.0,26.6,73.4,592.5,2.68,2.0471595714,0.1
ltpp-13-0507-c1-L1-t1,ltpp-sdr39,LTPP-13,SP,28.0,25.0,3.0,33.4,45.6,592.5,2.68,2.08240019,0.08
ltpp-13-0509-c1-L1-t2,ltpp-sdr39,LTPP-13,SP,35.0,28.0,7.0,39.4,37.6,592.5,2.68,1.954252486,0.1
ltpp-13-0509-c2-L1-t2,ltpp-sdr39,LTPP-13,SP,34.0,24.0,10.0,13.7,83.3,592.5,2.832,2.066381727,0.09
ltpp-13-0509-c2-L1-t2,ltpp-sdr39,LTPP-13,SP,34.0,24.0,10.0,13.7,83.3,592.5,2.832,2.08240019,0.1
ltpp-13-1001-c1-L1-t1,ltpp-sdr39,LTPP-13,SP,43.0,26.0,17.0,44.8,43.2,592.5,2.587,1.890178634,0.14
ltpp-13-1001-c1-L1-t2,ltpp-sdr39,LTPP-13,SP,43.0,26.0,17.0,44.8,43.2,592.5,2.587,1.6018463,0.22
ltpp-13-1004-c1-L1-t1,ltpp-sdr39,LTPP-13,SP,35.0,23.0,12.0,49.9,44.1,592.5,2.675,1.842123245,0.16
ltpp-13-1004-c1-L1-t2,ltpp-sdr39,LTPP-13,SP,35.0,23.0,12.0,49.9,44.1,592.5,2.675,1.842123245,0.15
ltpp-13-1005-c1-L1-t1,ltpp-sdr39,LTPP-13,SP,27.0,15.0,12.0,38.4,54.6,592.5,2.68,1.874160171,0.13
ltpp-13-1005-c1-L1-t2,ltpp-sdr39,LTPP-13,SP,27.0,15.0,12.0,38.4,54.6,592.5,2.68,2.050363264,0.1
ltpp-13-1031-c1-L1-t1,ltpp-sdr39,LTPP-13,SP,32.0,25.0,7.0,44.8,53.2,592.5,2.7,1.906197097,0.13
ltpp-13-1031-c1-L1-t2,ltpp-sdr39,LTPP-13,SP,32.0,25.0,7.0,44.8,53.2,592.5,2.7,1.858141708,0.13
ltpp-13-3011-c1-L1-t1,ltpp-sdr39,LTPP-13,SP,16.0,13.0,3.0,27.1,71.9,592.5,2.63,2.034344801,0.09
ltpp-13-3011-c1-L1-t2,ltpp-sdr39,LTPP-13,SP,16.0,13.0,3.0,27.1,71.9,592.5,2.63,2.002307875,0.1
ltpp-13-3015-c1-L1-t1,ltpp-sdr39,LTPP-13,SP,20.0,19.0,1.0,1.5,98.5,592.5,2.678,1.954252486,0.11
ltpp-13-3015-c1-L1-t2,ltpp-sdr39,LTPP-13,SP,20.0,19.0,1.0,1.5,98.5,592.5,2.678,2.002307875,0.1
ltpp-13-3016-c1-L1-t1,ltpp-sdr39,LTPP-13,SP,25.0,21.0,4.0,31.3,60.7,592.5,2.717,1.986289412,0.1
ltpp-13-3016-c1-L1-t2,ltpp-sdr39,LTPP-13,SP,25.0,21.0,4.0,31.3,60.7,592.5,2.717,1.954252486,0.12
ltpp-13-3017-c1-L1-t1,ltpp-sdr39,LTPP-13,SP,21.0,18.0,3.0,33.0,63.0,592.5,2.798,1.986289412,0.1
ltpp-13-3017-c1-L1-t2,ltpp-sdr39,LTPP-13,SP,21.0,18.0,3.0,33.0,63.0,592.5,2.798,1.970270949,0.11
ltpp-13-3018-c1-L1-t1,ltpp-sdr39,LTPP-13,SP,30.0,19.0,11.0,48.8,48.2,592.5,2.735,1.906197097,0.13
ltpp-13-3018-c1-L1-t2,ltpp-sdr39,LTPP-13,SP,30.0,19.0,11.0,48.8,48.2,592.5,2.735,1.938234023,0.12
ltpp-13-3019-c1-L1-t1,ltpp-sdr39,LTPP-13,SP,34.0,27.0,7.0,56.8,36.2,592.5,2.647,1.890178634,0.14
ltpp-13-3019-c1-L1-t2,ltpp-sdr39,LTPP-13,SP,34.0,27.0,7.0,56.8,36.2,592.5,2.647,1.842123245,0.15
ltpp-13-3020-c1-L1-t1,ltpp-sdr39,LTPP-13,SP,30.0,14.0,16.0,40.0,60.0,592.5,2.607,1.810086319,0.15
ltpp-13-3020-c1-L1-t2,ltpp-sdr39,LTPP-13,SP,30.0,14.0,16.0,40.0,60.0,592.5,2.607,1.986289412,0.08
ltpp-13-4092-c1-L1-t1,ltpp-sdr39,LTPP-13,SP,22.0,13.0,9.0,32.8,67.2,592.5,2.701,2.002307875,0.1
ltpp-13-4092-c1-L1-t2,ltpp-sdr39,LTPP-13,SP,22.0,13.0,9.0,32.8,67.2,592.5,2.701,1.92221556,0.13
ltpp-13-4093-c1-L1-t1,ltpp-sdr39,LTPP-13,SP,18.0,13.0,5.0,30.9,67.1,592.5,2.651,1.970270949,0.1
ltpp-13-4093-c1-L1-t2,ltpp-sdr39,LTPP-13,SP,18.0,13.0,5.0,30.9,67.1,592.5,2.651,1.874160171,0.13
ltpp-13-4096-c1-L1-t1,ltpp-sdr39,LTPP-13,SP,24.0,16.0,8.0,35.8,64.2,592.5,2.707,1.938234023,0.11
ltpp-13-4096-c1-L1-t2,ltpp-sdr39,LTPP-13,SP,24.0,16.0,8.0,35.8,64.2,592.5,2.707,1.92221556,0.12
ltpp-13-4111-c1-L1-t1,ltpp-sdr39,LTPP-13,SP,35.0,22.0,13.0,49.3,43.7,592.5,2.705,1.746012467,0.16
ltpp-13-4111-c1-L1-t2,ltpp-sdr39,LTPP-13,SP,35.0,22.0,13.0,49.3,43.7,592.5,2.705,1.842123245,0.15
ltpp-13-4118-c1-L1-t1,ltpp-sdr39,LTPP-13,SP,28.0,17.0,11.0,47.2,51.8,592.5,2.74,1.858141708,0.14
ltpp-13-4118-c1-L1-t2,ltpp-sdr39,LTPP-13,SP,28.0,17.0,11.0,47.2,51.8,592.5,2.74,1.906197097,0.12
ltpp-13-7028-c1-L1-t2,ltpp-sdr39,LTPP-13,SP,37.0,22.0,15.0,38.8,53.2,592.5,2.67,1.826104782,0.14
ltpp-15-1003-c1-L1-t2,ltpp-sdr39,LTPP-15,SP,37.0,16.0,21.0,45.5,33.5,592.5,2.68,1.409624744,0.32
ltpp-15-1006-c1-L1-t1,ltpp-sdr39,LTPP-15,SP,32.0,20.0,12.0,52.9,36.1,592.5,2.68,1.649901689,0.21
ltpp-15-1006-c1-L1-t2,ltpp-sdr39,LTPP-15,SP,32.0,20.0,12.0,52.9,36.1,592.5,2.68,1.617864763,0.24
ltpp-16-1001-c1-L1-t1,ltpp-sdr39,LTPP-16,SP,20.0,18.0,2.0,7.0,25.0,592.5,2.68,2.194529431,0.06
ltpp-16-1001-c1-L1-t2,ltpp-sdr39,LTPP-16,SP,20.0,18.0,2.0,7.0,25.0,592.5,2.68,2.194529431,0.08
ltpp-16-1005-c1-L1-t1,ltpp-sdr39,LTPP-16,SP,36.0,22.0,14.0,16.2,21.8,592.5,2.68,1.826104782,0.15
ltpp-16-1005-c1-L1-t2,ltpp-sdr39,LTPP-16,SP,36.0,22.0,14.0,16.2,21.8,592.5,2.68,1.746012467,0.17
ltpp-16-1020-c1-L1-t1,ltpp-sdr39,LTPP-16,SP,24.0,19.0,5.0,42.8,21.200000000000003,592.5,2.68,1.874160171,0.13
ltpp-16-1020-c1-L1-t2,ltpp-sdr39,LTPP-16,SP,24.0,19.0,5.0,42.8,21.200000000000003,592.5,2.68,1.746012467,0.16
ltpp-16-3023-c1-L1-t1,ltpp-sdr39,LTPP-16,SP,24.0,16.0,8.0,40.0,60.0,592.5,2.68,1.810086319,0.11
ltpp-16-3023-c1-L1-t2,ltpp-sdr39,LTPP-16,SP,24.0,16.0,8.0,40.0,60.0,592.5,2.68,1.986289412,0.1
ltpp-16-3023-c1-L2-t1,ltpp-sdr39,LTPP-16,SP,24.0,19.0,5.0,30.4,66.6,592.5,2.68,1.986289412,0.08
ltpp-16-9032-c1-L1-t2,ltpp-sdr39,LTPP-16,SP,52.0,38.0,14.0,54.1,44.9,592.5,2.68,1.44166167,0.28
ltpp-17-0603-c7-L1-t2,ltpp-sdr39,LTPP-17,SP,27.0,14.0,13.0,70.6,25.40000000000001,592.5,2.744,2.002307875,0.11
ltpp-17-0603-c7-L2-t2,ltpp-sdr39,LTPP-17,SP,19.0,14.0,5.0,16.6,36.4,592.5,2.708,2.24258482,0.06
ltpp-17-0604-c1-L1-t1,ltpp-sdr39,LTPP-17,SP,25.0,15.0,10.0,68.5,26.5,592.5,2.68,2.002307875,0.11
ltpp-17-0604-c6-L1-t2,ltpp-sdr39,LTPP-17,SP,38.0,16.0,22.0,78.0,20.0,592.5,2.707,1.7668364689,0.17
ltpp-17-0604-c6-L2-t2,ltpp-sdr39,LTPP-17,SP,18.0,14.0,4.0,14.9,30.1,592.5,2.718,2.274621746,0.07
