record_id,source,reference_or_doi,test_standard,energy_kJm3,gravel_pct,sand_pct,silt_pct,clay_pct,fines_pct,D10,D30,D50,D60,Cu,Cc,LL,PL,PI,uscs,Gs,Gs_imputed,MDD_Mgm3,OMC_frac,S_opt
ltpp-48-1113-c1-L2-t2,ltpp-sdr39,LTPP SDR39 section 48-1113,SP,592.5,19.0,54.9,,,26.1,,0.0907612741757142,0.2765863337187866,0.7464241481795585,,,,,0.0,,2.975,False,2.130455579,0.08,0.6003810044729428
ltpp-48-1116-c1-L1-t1,ltpp-sdr39,LTPP SDR39 section 48-1116,SP,592.5,0.0,31.599999999999994,35.1,33.3,68.4,0.0012314007055671,0.0018672316247974,0.022767092442056,0.0435206574307073,35.342400921122774,0.0650581250935528,34.0,15.0,19.0,,2.662,False,1.778049393,0.17,0.9102753773076148
ltpp-48-1116-c1-L1-t2,ltpp-sdr39,LTPP SDR39 section 48-1116,SP,592.5,0.0,31.599999999999994,35.1,33.3,68.4,0.0012314007055671,0.0018672316247974,0.022767092442056,0.0435206574307073,35.342400921122774,0.0650581250935528,34.0,15.0,19.0,,2.662,False,1.954252486,0.1,0.7350389813918866
ltpp-48-1116-c1-L2-t1,ltpp-sdr39,LTPP SDR39 section 48-1116,SP,592.5,21.0,45.9,,,33.1,,,0.1392879555820664,0.2396870922136203,,,,,0.0,,2.825,False,2.098418653,0.09,0.7342920991959484
ltpp-48-1119-c2-L1-t1,ltpp-sdr39,LTPP SDR39 section 48-1119,SP,592.5,3.0,43.0,23.0,31.0,54.0,0.0012505655196145,0.0019557770726708,0.0537837254829259,0.0875300879549512,69.99240470177625,0.0349441826089005,28.0,19.0,9.0,,2.668,False,1.729994004,0.17,0.836514994360697
ltpp-48-1119-c2-L1-t2,ltpp-sdr39,LTPP SDR39 section 48-1119,SP,592.5,3.0,43.0,23.0,31.0,54.0,0.0012505655196145,0.0019557770726708,0.0537837254829259,0.0875300879549512,69.99240470177625,0.0349441826089005,28.0,19.0,9.0,,2.668,False,1.794067856,0.15,0.8215580132857546
ltpp-48-1119-c2-L2-t1,ltpp-sdr39,LTPP SDR39 section 48-1119,SP,592.5,20.0,51.0,,,29.0,,0.0787379512194086,0.2765863337187866,2.0,,,20.0,16.0,4.0,,2.878,False,2.178510968,0.09,0.8067001555663563
ltpp-48-1119-c2-L2-t2,ltpp-sdr39,LTPP SDR39 section 48-1119,SP,592.5,20.0,51.0,,,29.0,,0.0787379512194086,0.2765863337187866,2.0,,,20.0,16.0,4.0,,2.878,False,2.194529431,0.09,0.8316773815868871
ltpp-48-1122-c1-L1-t1,ltpp-sdr39,LTPP SDR39 section 48-1122,SP,592.5,1.0,92.5,0.5,6.0,6.5,0.0859419561026071,0.1833934124985765,0.2664454229930676,0.321159320673674,3.7369328700202944,1.2185453550080858,,,0.0,,2.651,False,1.858141708,0.08,0.4970304244893235
ltpp-48-1122-c1-L1-t2,ltpp-sdr39,LTPP SDR39 section 48-1122,SP,592.5,1.0,92.5,0.5,6.0,6.5,0.0859419561026071,0.1833934124985765,0.2664454229930676,0.321159320673674,3.7369328700202944,1.2185453550080858,,,0.0,,2.651,False,1.890178634,0.12,0.7903348327471654
ltpp-48-1122-c1-L2-t1,ltpp-sdr39,LTPP SDR39 section 48-1122,SP,592.5,4.0,68.1,,,27.9,,0.0830183638430094,0.2054352817472106,0.2858784042935229,,,,,0.0,,2.696,False,1.970270949,0.11,0.8051263096472628
ltpp-48-1122-c1-L2-t2,ltpp-sdr39,LTPP SDR39 section 48-1122,SP,592.5,4.0,68.1,,,27.9,,0.0830183638430094,0.2054352817472106,0.2858784042935229,,,,,0.0,,2.696,False,1.938234023,0.11,0.7585490762418856
ltpp-48-1122-c1-L3-t1,ltpp-sdr39,LTPP SDR39 section 48-1122,SP,592.5,43.0,35.3,,,21.7,,0.3013993837938573,2.5925615743804724,5.331694729469523,,,16.0,14.0,2.0,,2.626,False,2.194529431,0.06,0.801375764631492
ltpp-48-1122-c1-L3-t2,ltpp-sdr39,LTPP SDR39 section 48-1122,SP,592.5,43.0,35.3,,,21.7,,0.3013993837938573,2.5925615743804724,5.331694729469523,,,16.0,14.0,2.0,,2.626,False,2.210547894,0.07,0.9780740258784
ltpp-48-1123-c2-L2-t1,ltpp-sdr39,LTPP SDR39 section 48-1123,SP,592.5,43.0,30.3,,,26.7,,0.1468423364605463,2.423878233727974,5.270454992322264,,,19.0,18.0,1.0,,2.678,False,2.130455579,0.09,0.9377913169360552
ltpp-48-1130-c1-L1-t1,ltpp-sdr39,LTPP SDR39 section 48-1130,SP,592.5,0.0,18.3,36.7,45.0,81.7,0.0011665290395761,0.0015874010519682,0.0031141368095074,0.0075501064106487,6.47228329042908,0.2861045077110367,51.0,24.0,27.0,,2.647,False,1.521753985,0.25,0.8949338066073934
ltpp-48-1130-c1-L1-t2,ltpp-sdr39,LTPP SDR39 section 48-1130,SP,592.5,0.0,18.3,36.7,45.0,81.7,0.0011665290395761,0.0015874010519682,0.0031141368095074,0.0075501064106487,6.47228329042908,0.2861045077110367,51.0,24.0,27.0,,2.647,False,1.585827837,0.22,0.8702555671907314
ltpp-48-1130-c1-L3-t1,ltpp-sdr39,LTPP SDR39 section 48-1130,SP,592.5,74.0,16.9,,,9.1,0.0984142202042166,5.456317186235917,10.496973895795335,13.403470957816335,136.19445370804303,22.5696115389822,,,0.0,,2.68,True,2.226566357,0.07,0.9212017128010056
ltpp-48-1130-c1-L3-t2,ltpp-sdr39,LTPP SDR39 section 48-1130,SP,592.5,74.0,16.9,,,9.1,0.0984142202042166,5.456317186235917,10.496973895795335,13.403470957816335,136.19445370804303,22.5696115389822,,,0.0,,2.68,True,2.24258482,0.06,0.8244058632258705
ltpp-48-1168-c1-L1-t1,ltpp-sdr39,LTPP SDR39 section 48-1168,SP,592.5,5.0,69.3,14.9,10.8,25.7,0.0018999032141671,0.0902814696228776,0.1942846143157809,0.2351544332199181,123.77179609277908,18.24368613062067,,,0.0,,2.706,False,1.890178634,0.13,0.8150399923069922
ltpp-48-1168-c1-L1-t2,ltpp-sdr39,LTPP SDR39 section 48-1168,SP,592.5,5.0,69.3,14.9,10.8,25.7,0.0018999032141671,0.0902814696228776,0.1942846143157809,0.2351544332199181,123.77179609277908,18.24368613062067,,,0.0,,2.706,False,1.938234023,0.11,0.7514460871794791
ltpp-48-1169-c1-L1-t1,ltpp-sdr39,LTPP SDR39 section 48-1169,SP,592.5,0.0,97.3,,,2.7,0.0824712546561552,0.1069775307878532,0.138765829878301,0.1580438210690129,1.9163503905444383,0.8780212281611834,,,0.0,,2.599,False,1.729994004,0.14,0.7243628020898486
ltpp-48-1169-c1-L1-t2,ltpp-sdr39,LTPP SDR39 section 48-1169,SP,592.5,0.0,97.3,,,2.7,0.0824712546561552,0.1069775307878532,0.138765829878301,0.1580438210690129,1.9163503905444383,0.8780212281611834,,,0.0,,2.599,False,1.810086319,0.11,0.6559470195560089
ltpp-48-1169-c1-L2-t1,ltpp-sdr39,LTPP SDR39 section 48-1169,SP,592.5,17.0,55.2,,,27.8,,0.0805032925588242,0.1532430307904186,0.2574765505343778,,,,,0.0,,2.825,False,2.162492505,0.08,0.7376872108141203
ltpp-48-1169-c1-L2-t2,ltpp-sdr39,LTPP SDR39 section 48-1169,SP,592.5,17.0,55.2,,,27.8,,0.0805032925588242,0.1532430307904186,0.2574765505343778,,,,,0.0,,2.825,False,2.178510968,0.07,0.6663694550072429
ltpp-48-1174-c1-L1-t1,ltpp-sdr39,LTPP SDR39 section 48-1174,SP,592.5,0.0,31.40000000000001,23.6,45.0,68.6,0.0011665290395761,0.0015874010519682,0.005220314431365,0.0281505158776935,24.13186035036269,0.0767346320461675,58.0,19.0,39.0,,2.621,False,1.489717059,0.24,0.82834416115655
ltpp-48-1174-c1-L1-t2,ltpp-sdr39,LTPP SDR39 section 48-1174,SP,592.5,0.0,31.40000000000001,23.6,45.0,68.6,0.0011665290395761,0.0015874010519682,0.005220314431365,0.0281505158776935,24.13186035036269,0.0767346320461675,58.0,19.0,39.0,,2.621,False,1.537772448,0.25,0.9302065800409034
ltpp-48-1174-c1-L2-t1,ltpp-sdr39,LTPP SDR39 section 48-1174,SP,592.5,43.0,41.3,,,15.7,,0.425,2.9813516368311355,5.270454992322264,,,,,0.0,,2.665,False,1.746012467,0.17,0.8607635248239544
ltpp-48-1174-c1-L2-t2,ltpp-sdr39,LTPP SDR39 section 48-1174,SP,592.5,43.0,41.3,,,15.7,,0.425,2.9813516368311355,5.270454992322264,,,,,0.0,,2.665,False,1.697957078,0.18,0.8422687264305317
ltpp-48-1178-c1-L1-t1,ltpp-sdr39,LTPP SDR39 section 48-1178,SP,592.5,0.0,28.8,32.2,39.0,71.2,0.0011945028172479,0.0017043607928571,0.0088733746619572,0.0283198439270507,23.708478136785047,0.0858707065434125,46.0,21.0,25.0,,2.682,False,1.6018463,0.22,0.8750175006131072
ltpp-48-1178-c1-L1-t2,ltpp-sdr39,LTPP SDR39 section 48-1178,SP,592.5,0.0,28.8,32.2,39.0,71.2,0.0011945028172479,0.0017043607928571,0.0088733746619572,0.0283198439270507,23.708478136785047,0.0858707065434125,46.0,21.0,25.0,,2.682,False,1.6018463,0.21,0.8352439778579659
ltpp-48-1178-c1-L3-t1,ltpp-sdr39,LTPP SDR39 section 48-1178,SP,592.5,30.0,43.1,,,26.9,,0.1170262718678612,0.9219544457292888,2.0,,,,,0.0,,2.672,False,2.146474042,0.07,0.7639518061935197
ltpp-48-1178-c1-L3-t2,ltpp-sdr39,LTPP SDR39 section 48-1178,SP,592.5,30.0,43.1,,,26.9,,0.1170262718678612,0.9219544457292888,2.0,,,,,0.0,,2.672,False,2.130455579,0.07,0.7358222078261605
ltpp-48-1181-c1-L1-t1,ltpp-sdr39,LTPP SDR39 section 48-1181,SP,592.5,3.0,37.5,33.7,25.8,59.5,0.0013082124951311,0.0031230460120009,0.0263402469975325,0.0771482611927245,58.97227054461924,0.0966389784510659,37.0,22.0,15.0,,2.594,False,1.521753985,0.22,0.8099209994823809
ltpp-48-1181-c1-L1-t2,ltpp-sdr39,LTPP SDR39 section 48-1181,SP,592.5,3.0,37.5,33.7,25.8,59.5,0.0013082124951311,0.0031230460120009,0.0263402469975325,0.0771482611927245,58.97227054461924,0.0966389784510659,37.0,22.0,15.0,,2.594,False,1.44166167,0.27,0.8762279047288135
ltpp-48-1181-c1-L3-t1,ltpp-sdr39,LTPP SDR39 section 48-1181,SP,592.5,33.0,47.6,,,19.4,,0.1152514531184978,0.6763651927329056,2.5925615743804724,,,34.0,31.0,3.0,,2.34,False,1.697957078,0.16,0.9901442850937624
ltpp-48-1183-c1-L1-t1,ltpp-sdr39,LTPP SDR39 section 48-1183,SP,592.5,3.0,28.700000000000003,43.6,24.7,68.3,0.0013239588657806,0.005189105442808,0.0341977262063439,0.0525255996509044,39.67313563018804,0.3872036833710351,29.0,14.0,15.0,,2.663,False,1.713975541,0.16,0.769517256993352
ltpp-48-1183-c1-L1-t2,ltpp-sdr39,LTPP SDR39 section 48-1183,SP,592.5,3.0,28.700000000000003,43.6,24.7,68.3,0.0013239588657806,0.005189105442808,0.0341977262063439,0.0525255996509044,39.67313563018804,0.3872036833710351,29.0,14.0,15.0,,2.663,False,1.76203093,0.14,0.7291264408472982
ltpp-48-1183-c1-L2-t2,ltpp-sdr39,LTPP SDR39 section 48-1183,SP,592.5,11.0,48.8,,,40.2,,,0.1466089540326776,0.3817239216667865,,,26.0,16.0,10.0,,2.639,False,2.018326338,0.09,0.7723425656466474
ltpp-48-2108-c1-L1-t1,ltpp-sdr39,LTPP SDR39 section 48-2108,SP,592.5,0.0,24.700000000000003,46.3,29.0,75.3,,0.0022206726363352,0.0180125604042255,0.0326312844380838,,,41.0,17.0,24.0,,2.68,True,1.697957078,0.19,0.8804093230026863
ltpp-48-2108-c1-L1-t2,ltpp-sdr39,LTPP SDR39 section 48-2108,SP,592.5,0.0,24.700000000000003,46.3,29.0,75.3,,0.0022206726363352,0.0180125604042255,0.0326312844380838,,,41.0,17.0,24.0,,2.68,True,1.746012467,0.18,0.9018069131772872
ltpp-48-2133-c1-L1-t1,ltpp-sdr39,LTPP SDR39 section 48-2133,SP,592.5,0.0,9.400000000000006,36.6,54.0,90.6,0.001136962905098,0.0014697344922755,0.0018999032141671,0.0032757874139081,2.8811735186960226,0.579983672353313,65.0,20.0,45.0,,2.732,False,1.746012467,0.18,0.8708214475688707
ltpp-48-2133-c1-L2-t1,ltpp-sdr39,LTPP SDR39 section 48-2133,SP,592.5,36.0,31.6,,,32.4,,,1.1934831919273368,3.233940337590481,,,26.0,16.0,10.0,,2.78,False,2.066381727,0.09,0.7244891669070251
ltpp-48-2133-c1-L2-t2,ltpp-sdr39,LTPP SDR39 section 48-2133,SP,592.5,36.0,31.6,,,32.4,,,1.1934831919273368,3.233940337590481,,,26.0,16.0,10.0,,2.78,False,2.002307875,0.11,0.7873369531355358
ltpp-48-2133-c1-L3-t1,ltpp-sdr39,LTPP SDR39 section 48-2133,SP,592.5,37.0,30.1,,,32.9,,,0.9785438077836726,3.278648945083376,,,19.0,15.0,4.0,,2.676,False,2.162492505,0.06,0.6761533180792224
ltpp-48-2133-c1-L3-t2,ltpp-sdr39,LTPP SDR39 section 48-2133,SP,592.5,37.0,30.1,,,32.9,,,0.9785438077836726,3.278648945083376,,,19.0,15.0,4.0,,2.676,False,2.114437116,0.08,0.8060694726991248
ltpp-48-2172-c1-L1-t1,ltpp-sdr39,LTPP SDR39 section 48-2172,SP,592.5,0.0,63.1,22.5,14.4,36.9,0.0016182611502319,0.0359451780028864,0.1060565793920861,0.1381672330568123,85.38005935383833,5.7786662015722525,21.0,16.0,5.0,,2.693,False,1.954252486,0.12,0.8548742586709535
ltpp-48-2172-c1-L1-t2,ltpp-sdr39,LTPP SDR39 section 48-2172,SP,592.5,0.0,63.1,22.5,14.4,36.9,0.0016182611502319,0.0359451780028864,0.1060565793920861,0.1381672330568123,85.38005935383833,5.7786662015722525,21.0,16.0,5.0,,2.693,False,1.92221556,0.13,0.8730695775337655
ltpp-48-2172-c1-L2-t1,ltpp-sdr39,LTPP SDR39 section 48-2172,SP,592.5,12.0,45.9,,,42.1,,,0.1631368757615174,0.3900113873851922,,,21.0,19.0,2.0,,2.935,False,2.258603283,0.08,0.7840369971050584
ltpp-48-2172-c1-L2-t2,ltpp-sdr39,LTPP SDR39 section 48-2172,SP,592.5,12.0,45.9,,,42.1,,,0.1631368757615174,0.3900113873851922,,,21.0,19.0,2.0,,2.935,False,2.002307875,0.11,0.6930959103399206
ltpp-48-2176-c1-L1-t1,ltpp-sdr39,LTPP SDR39 section 48-2176,SP,592.5,0.0,30.599999999999994,44.4,25.0,69.4,,0.0039368388945732,0.029419166609227,0.0476574530259679,,,34.0,14.0,20.0,,2.625,False,1.746012467,0.16,0.834284001318139
ltpp-48-2176-c1-L1-t2,ltpp-sdr39,LTPP SDR39 section 48-2176,SP,592.5,0.0,30.599999999999994,44.4,25.0,69.4,,0.0039368388945732,0.029419166609227,0.0476574530259679,,,34.0,14.0,20.0,,2.625,False,1.713975541,0.18,0.8889480794088097
ltpp-48-3003-c1-L1-t1,ltpp-sdr39,LTPP SDR39 section 48-3003,SP,592.5,7.0,10.900000000000006,27.1,55.0,82.1,0.0011343125221954,0.0014594801056814,0.0018778618213234,0.0041070500529142,3.620739410480184,0.4572288618666613,62.0,22.0,40.0,,2.726,False,1.633883226,0.21,0.8564402761896962
ltpp-48-3003-c1-L1-t2,ltpp-sdr39,LTPP SDR39 section 48-3003,SP,592.5,7.0,10.900000000000006,27.1,55.0,82.1,0.0011343125221954,0.0014594801056814,0.0018778618213234,0.0041070500529142,3.620739410480184,0.4572288618666613,62.0,22.0,40.0,,2.726,False,1.489717059,0.25,0.8212053584491706
ltpp-48-3010-c1-L1-t1,ltpp-sdr39,LTPP SDR39 section 48-3010,SP,592.5,0.0,23.200000000000003,45.8,31.0,76.8,0.0012505655196145,0.0019557770726708,0.0237454011549331,0.0364714726086896,29.16398384302957,0.0838646525213841,46.0,16.0,30.0,,2.649,False,1.6018463,0.14,0.5673099553752234
ltpp-48-3010-c1-L1-t2,ltpp-sdr39,LTPP SDR39 section 48-3010,SP,592.5,0.0,23.200000000000003,45.8,31.0,76.8,0.0012505655196145,0.0019557770726708,0.0237454011549331,0.0364714726086896,29.16398384302957,0.0838646525213841,46.0,16.0,30.0,,2.649,False,1.697957078,0.14,0.6621198132917496
ltpp-48-3559-c1-L1-t1,ltpp-sdr39,LTPP SDR39 section 48-3559,SP,592.5,3.0,61.6,23.4,12.0,35.4,,0.0440286358816849,0.2023727427010098,0.2990545349541432,,,,,0.0,,2.586,False,1.585827837,0.21,0.8610514239649162
ltpp-48-3559-c1-L1-t2,ltpp-sdr39,LTPP SDR39 section 48-3559,SP,592.5,3.0,61.6,23.4,12.0,35.4,,0.0440286358816849,0.2023727427010098,0.2990545349541432,,,,,0.0,,2.586,False,1.489717059,0.23,0.8082346985567297
ltpp-48-3559-c1-L2-t1,ltpp-sdr39,LTPP SDR39 section 48-3559,SP,592.5,37.0,50.0,,,13.0,,0.2901078014752812,0.9535250233498312,1.8697551234634,,,,,0.0,,2.451,False,1.890178634,0.12,0.9912948641690652
ltpp-48-3569-c1-L1-t1,ltpp-sdr39,LTPP SDR39 section 48-3569,SP,592.5,0.0,16.0,47.0,37.0,84.0,0.0012060337413635,0.0017541970440805,0.0096658604771435,0.0241565251562535,20.029725809281206,0.1056240531850445,48.0,16.0,32.0,,2.648,False,1.633883226,0.22,0.938585216753904
ltpp-48-3569-c1-L1-t2,ltpp-sdr39,LTPP SDR39 section 48-3569,SP,592.5,0.0,16.0,47.0,37.0,84.0,0.0012060337413635,0.0017541970440805,0.0096658604771435,0.0241565251562535,20.029725809281206,0.1056240531850445,48.0,16.0,32.0,,2.648,False,1.842123245,0.14,0.8474148499126272
ltpp-48-3579-c1-L1-t1,ltpp-sdr39,LTPP SDR39 section 48-3579,SP,592.5,0.0,40.1,24.2,70.6,59.9,,,0.0371132076788286,0.0752729442325164,,,35.0,15.0,20.0,,2.707,False,1.729994004,0.16,0.7669297896637269
ltpp-48-3579-c1-L1-t2,ltpp-sdr39,LTPP SDR39 section 48-3579,SP,592.5,0.0,40.1,24.2,70.6,59.9,,,0.0371132076788286,0.0752729442325164,,,35.0,15.0,20.0,,2.707,False,1.617864763,0.2,0.8042270169321499
ltpp-48-3579-c1-L3-t2,ltpp-sdr39,LTPP SDR39 section 48-3579,SP,592.5,49.0,29.5,,,21.5,,0.1252978778352491,4.112283122231766,8.375116922462203,,,,,0.0,,2.605,False,2.114437116,0.08,0.8982511913282045
ltpp-48-3589-c1-L1-t1,ltpp-sdr39,LTPP SDR39 section 48-3589,SP,592.5,0.0,54.3,32.7,13.0,45.7,0.0017043607928571,0.0300638117243493,0.0875671957243925,0.1255471832833802,73.66232772400018,4.223957864473939,,,0.0,,2.633,False,1.986289412,0.1,0.80869249998981
ltpp-48-3589-c1-L1-t2,ltpp-sdr39,LTPP SDR39 section 48-3589,SP,592.5,0.0,54.3,32.7,13.0,45.7,0.0017043607928571,0.0300638117243493,0.0875671957243925,0.1255471832833802,73.66232772400018,4.223957864473939,,,0.0,,2.633,False,2.002307875,0.1,0.8359192109581202
ltpp-48-3589-c1-L2-t1,ltpp-sdr39,LTPP SDR39 section 48-3589,SP,592.5,1.0,61.2,,,37.8,,,0.0936046241566857,0.1122481789995762,,,,,0.0,,2.631,False,2.08240019,0.09,0.89881828612026
ltpp-48-3589-c1-L2-t2,ltpp-sdr39,LTPP SDR39 section 48-3589,SP,592.5,1.0,61.2,,,37.8,,,0.0936046241566857,0.1122481789995762,,,,,0.0,,2.631,False,2.066381727,0.08,0.7703116365469809
ltpp-48-3609-c1-L1-t2,ltpp-sdr39,LTPP SDR39 section 48-3609,SP,592.5,2.0,6.400000000000006,51.6,40.0,91.6,0.0011892071150027,0.0016817928305074,0.0039368388945732,0.0077493502409122,6.516400838128626,0.3069178906702054,43.0,20.0,23.0,,2.635,False,1.665920152,0.16,0.7247616773093811
ltpp-48-3609-c1-L2-t1,ltpp-sdr39,LTPP SDR39 section 48-3609,SP,592.5,47.0,35.6,,,17.4,,0.319166123187892,3.434153903357033,5.984624987000648,,,23.0,22.0,1.0,,2.575,False,2.162492505,0.06,0.8099370219261097
ltpp-48-3609-c1-L2-t2,ltpp-sdr39,LTPP SDR39 section 48-3609,SP,592.5,47.0,35.6,,,17.4,,0.319166123187892,3.434153903357033,5.984624987000648,,,23.0,22.0,1.0,,2.575,False,2.162492505,0.07,0.9449265255804616
ltpp-48-3629-c2-L1-t1,ltpp-sdr39,LTPP SDR39 section 48-3629,SP,592.5,0.0,71.8,19.2,9.0,28.2,0.0033362010744001,0.0785794888298345,0.1319125954638489,0.1709128823979899,51.22979058710417,10.829075517195667,,,0.0,,2.676,False,2.002307875,0.08,0.6362759099789089
ltpp-48-3669-c1-L1-t2,ltpp-sdr39,LTPP SDR39 section 48-3669,SP,592.5,0.0,57.9,14.6,40.0,42.1,,,0.0270800618630536,0.0577695245583839,,,33.0,17.0,16.0,,2.624,False,1.505735522,0.25,0.8832995430549658
ltpp-48-3679-c1-L1-t1,ltpp-sdr39,LTPP SDR39 section 48-3679,SP,592.5,0.0,36.6,32.1,31.3,63.4,0.0012478883132343,0.0019432431809481,0.0278830021508501,0.0583481903795701,46.75754212998509,0.0518622310928193,31.0,16.0,15.0,,2.664,False,1.778049393,0.16,0.8554379525046366
ltpp-48-3679-c1-L1-t2,ltpp-sdr39,LTPP SDR39 section 48-3679,SP,592.5,0.0,36.6,32.1,31.3,63.4,0.0012478883132343,0.0019432431809481,0.0278830021508501,0.0583481903795701,46.75754212998509,0.0518622310928193,31.0,16.0,15.0,,2.664,False,1.842123245,0.15,0.8956482151657884
ltpp-48-3689-c1-L1-t1,ltpp-sdr39,LTPP SDR39 section 48-3689,SP,592.5,10.0,44.7,23.5,21.8,45.3,0.0013743177446591,0.0216893550368673,0.0880225728447511,0.1237474265070796,90.04280632189233,2.76611317855133,19.0,13.0,6.0,,2.705,False,1.890178634,0.12,0.7529895633546749
ltpp-48-3689-c1-L1-t2,ltpp-sdr39,LTPP SDR39 section 48-3689,SP,592.5,10.0,44.7,23.5,21.8,45.3,0.0013743177446591,0.0216893550368673,0.0880225728447511,0.1237474265070796,90.04280632189233,2.76611317855133,19.0,13.0,6.0,,2.705,False,1.842123245,0.14,0.8084724369258273
ltpp-48-3699-c1-L1-t1,ltpp-sdr39,LTPP SDR39 section 48-3699,SP,592.5,0.0,6.599999999999994,59.4,34.0,93.4,0.0012261348432599,0.0018433792818817,0.0082492527658027,0.02,16.311419669655496,0.1385674338980695,38.0,16.0,22.0,,2.686,False,1.713975541,0.16,0.7577979357206276
ltpp-48-3699-c1-L1-t2,ltpp-sdr39,LTPP SDR39 section 48-3699,SP,592.5,0.0,6.599999999999994,59.4,34.0,93.4,0.0012261348432599,0.0018433792818817,0.0082492527658027,0.02,16.311419669655496,0.1385674338980695,38.0,16.0,22.0,,2.686,False,1.746012467,0.16,0.798272627534859
ltpp-48-3719-c1-L1-t1,ltpp-sdr39,LTPP SDR39 section 48-3719,SP,592.5,0.0,11.299999999999995,56.0,32.7,88.7,,,0.0157544429784063,0.0266783783464501,,,44.0,19.0,25.0,,2.609,False,1.681938615,0.18,0.852016948560855
ltpp-48-3719-c1-L1-t2,ltpp-sdr39,LTPP SDR39 section 48-3719,SP,592.5,0.0,11.299999999999995,56.0,32.7,88.7,,,0.0157544429784063,0.0266783783464501,,,44.0,19.0,25.0,,2.609,False,1.6018463,0.2,0.8299064972307606
ltpp-48-3729-c1-L1-t1,ltpp-sdr39,LTPP SDR39 section 48-3729,SP,592.5,1.0,3.5999999999999943,49.3,46.1,95.4,0.0011622494472221,0.0015699941887729,0.0025684143822727,0.0048777172896563,4.196790371735219,0.434790570034802,52.0,22.0,30.0,,2.715,False,1.553790911,0.24,0.8718930700753412
ltpp-48-3729-c1-L1-t2,ltpp-sdr39,LTPP SDR39 section 48-3729,SP,592.5,1.0,3.5999999999999943,49.3,46.1,95.4,0.0011622494472221,0.0015699941887729,0.0025684143822727,0.0048777172896563,4.196790371735219,0.434790570034802,52.0,22.0,30.0,,2.715,False,1.633883226,0.19,0.7796000232368053
ltpp-48-3729-c1-L3-t1,ltpp-sdr39,LTPP SDR39 section 48-3729,SP,592.5,28.0,47.6,,,24.4,,0.1429607820232267,1.0569638772130985,2.377730991574249,,,35.0,27.0,8.0,,2.52,False,1.874160171,0.13,0.950661208012304
ltpp-48-3739-c1-L1-t1,ltpp-sdr39,LTPP SDR39 section 48-3739,SP,592.5,1.0,92.8,1.9,4.3,6.2,0.0788894178934515,0.1029400745607093,0.1343229451239745,0.1534380494300382,1.9449763165608904,0.8754213548916404,,,0.0,,2.631,False,1.649901689,0.1,0.4424522288020737
ltpp-48-3739-c1-L1-t2,ltpp-sdr39,LTPP SDR39 section 48-3739,SP,592.5,1.0,92.8,1.9,4.3,6.2,0.0788894178934515,0.1029400745607093,0.1343229451239745,0.1534380494300382,1.9449763165608904,0.8754213548916404,,,0.0,,2.631,False,1.665920152,0.14,0.6358282478484413
ltpp-48-3739-c1-L3-t1,ltpp-sdr39,LTPP SDR39 section 48-3739,SP,592.5,34.0,56.7,,,9.3,0.0784310655252648,0.3109640830460424,1.5661145039229527,3.186474175886714,40.627704781854106,0.3869206795010554,,,0.0,,2.68,True,1.729994004,0.18,0.8784672002529126
ltpp-48-3739-c1-L3-t2,ltpp-sdr39,LTPP SDR39 section 48-3739,SP,592.5,34.0,56.7,,,9.3,0.0784310655252648,0.3109640830460424,1.5661145039229527,3.186474175886714,40.627704781854106,0.3869206795010554,,,0.0,,2.68,True,1.665920152,0.19,0.8365086270784466
ltpp-48-3749-c1-L1-t1,ltpp-sdr39,LTPP SDR39 section 48-3749,SP,592.5,1.0,50.4,26.6,22.0,48.6,0.0013703509847201,0.0082492527658027,0.0787078027430878,0.1110982591328843,81.07284949014334,0.4469821211474473,35.0,18.0,17.0,,2.622,False,1.713975541,0.15,0.742388130180643
ltpp-48-3749-c1-L1-t2,ltpp-sdr39,LTPP SDR39 section 48-3749,SP,592.5,1.0,50.4,26.6,22.0,48.6,0.0013703509847201,0.0082492527658027,0.0787078027430878,0.1110982591328843,81.07284949014334,0.4469821211474473,35.0,18.0,17.0,,2.622,False,1.697957078,0.18,0.8672409078123753
ltpp-48-3749-c1-L3-t1,ltpp-sdr39,LTPP SDR39 section 48-3749,SP,592.5,16.0,61.2,,,22.8,,0.1081980559369824,0.425,0.9219544457292888,,,,,0.0,,2.618,False,1.76203093,0.14,0.754489384135808
ltpp-48-3749-c1-L3-t2,ltpp-sdr39,LTPP SDR39 section 48-3749,SP,592.5,16.0,61.2,,,22.8,,0.1081980559369824,0.425,0.9219544457292888,,,,,0.0,,2.618,False,1.746012467,0.15,0.7863175445088615
ltpp-48-3769-c1-L1-t1,ltpp-sdr39,LTPP SDR39 section 48-3769,SP,592.5,21.0,56.2,9.8,13.0,22.8,0.0017043607928571,0.0945595541007427,0.18,0.2983683516871061,175.06173161078675,17.58314433118017,,,0.0,,2.656,False,1.906197097,0.12,0.8102704541753952
ltpp-48-3769-c1-L1-t2,ltpp-sdr39,LTPP SDR39 section 48-3769,SP,592.5,21.0,56.2,9.8,13.0,22.8,0.0017043607928571,0.0945595541007427,0.18,0.2983683516871061,175.06173161078675,17.58314433118017,,,0.0,,2.656,False,1.890178634,0.1,0.6555464073986151
ltpp-48-3769-c1-L2-t1,ltpp-sdr39,LTPP SDR39 section 48-3769,SP,592.5,51.0,36.6,,,12.4,,0.2300791148698456,5.010138863287822,8.53908424535765,,,,,0.0,,2.694,False,2.24258482,0.05,0.6691759352310656
