LL,PL,PI,fines_pct,sand_pct,log_energy,Gs,MDD_Mgm3,OMC_frac
41.0,21.0,20.0,67.0,31.0,6.384350873009287,2.68,1.6717635066258918,0.185
31.0,15.0,16.0,56.0,40.0,6.384350873009287,2.68,1.855249745158002,0.14
40.0,23.09,16.91,64.0,29.72,6.384350873009287,2.68,1.6850152905198776,0.179
33.0,16.0,17.0,41.0,49.0,6.384350873009287,2.68,1.885830784913353,0.15
36.0,16.0,20.0,64.0,27.0,6.384350873009287,2.68,1.7227319062181443,0.2
43.0,18.0,25.0,56.0,34.0,6.384350873009287,2.68,1.743119266055046,0.18
38.0,20.0,18.0,58.0,41.0,6.384350873009287,2.68,1.620795107033639,0.2
45.0,26.0,19.0,72.0,27.0,6.384350873009287,2.68,1.6156982670744138,0.22
44.0,23.0,21.0,54.0,45.0,6.384350873009287,2.68,1.6513761467889907,0.2
46.0,20.0,26.0,68.0,29.0,6.384350873009287,2.68,1.7329255861365953,0.17
41.0,24.0,17.0,90.0,9.0,6.384350873009287,2.68,1.6513761467889907,0.2
43.0,24.0,19.0,92.0,8.0,6.384350873009287,2.68,1.6513761467889907,0.2
33.0,19.0,14.0,72.0,24.0,6.384350873009287,2.68,1.7533129459734962,0.175
45.0,22.0,23.0,79.0,21.0,6.384350873009287,2.68,1.6921508664627931,0.2
36.0,20.0,16.0,70.0,29.0,6.384350873009287,2.68,1.5596330275229358,0.22
36.0,16.0,20.0,82.0,16.0,6.384350873009287,2.68,1.885830784913353,0.14
51.0,20.0,31.0,99.0,1.0,6.384350873009287,2.68,1.5596330275229358,0.23
69.0,26.0,43.0,74.0,18.0,6.384350873009287,2.68,1.6106014271151885,0.2
54.0,27.0,27.0,52.0,7.0,6.384350873009287,2.68,1.4882772680937817,0.26
63.0,23.0,40.0,77.0,11.0,6.384350873009287,2.68,1.6309887869520896,0.23
53.0,23.0,30.0,88.0,6.0,6.384350873009287,2.68,1.620795107033639,0.2
44.35,26.48,17.87,75.0,24.52,6.384350873009287,2.68,1.54841997961264,0.2185
51.0,20.0,31.0,95.0,5.0,6.384350873009287,2.68,1.529051987767584,0.23
53.0,28.0,25.0,77.0,18.0,6.384350873009287,2.68,1.4678899082568806,0.27
62.0,35.0,27.0,84.0,15.0,6.384350873009287,2.68,1.4475025484199795,0.25
52.0,31.0,21.0,67.0,31.0,6.384350873009287,2.68,1.6411824668705404,0.22
51.0,21.0,30.0,62.0,34.0,6.384350873009287,2.68,1.6513761467889907,0.19
59.0,23.0,36.0,76.0,22.0,6.384350873009287,2.68,1.549439347604485,0.24
54.0,26.0,28.0,65.0,31.0,6.384350873009287,2.68,1.549439347604485,0.22
67.0,28.0,39.0,77.0,23.0,6.384350873009287,2.68,1.5188583078491336,0.25
74.0,28.0,46.0,84.0,15.0,6.384350873009287,2.68,1.5392456676860344,0.26
48.0,20.7,27.3,58.0,22.0,6.384350873009287,2.68,1.8787971457696229,0.1383
44.5,18.0,26.5,24.8,30.4,6.384350873009287,2.68,2.096941896024465,0.0888
37.9,16.6,21.3,15.5,39.6,6.384350873009287,2.68,2.157186544342508,0.0837
44.9,20.9,24.0,44.2,40.7,6.384350873009287,2.68,1.9360856269113147,0.1222
45.4,20.1,25.3,39.3,35.60000000000001,6.384350873009287,2.68,1.870948012232416,0.13
40.1,18.7,21.4,31.5,48.400000000000006,6.384350873009287,2.68,2.1759429153924565,0.0728
51.2,21.4,29.800000000000004,70.2,14.899999999999991,6.384350873009287,2.68,1.786136595310907,0.1808
43.0,18.9,24.1,60.3,29.10000000000001,6.384350873009287,2.68,1.821202854230377,0.156
50.6,22.2,28.4,79.8,20.0,6.384350873009287,2.68,1.6724770642201834,0.1964999999999999
44.3,21.6,22.7,50.1,44.6,6.384350873009287,2.68,1.874006116207951,0.1387
36.1,17.3,18.8,19.7,59.89999999999999,6.384350873009287,2.68,2.0920489296636084,0.1003
51.6,23.57,28.03,72.5,24.14,6.384350873009287,2.68,1.5555555555555554,0.215
37.2,16.93,20.270000000000003,67.0,32.82,6.384350873009287,2.68,1.769622833843017,0.165
32.9,16.6,16.299999999999997,14.7,69.7,6.384350873009287,2.68,2.0573904179408764,0.0917
40.1,18.7,21.4,29.9,49.6,6.384350873009287,2.68,2.0108053007135576,0.0998
35.6,18.0,17.6,24.8,64.7,6.384350873009287,2.68,2.0108053007135576,0.1003999999999999
38.2,15.4,22.800000000000004,20.6,49.2,6.384350873009287,2.68,2.0091743119266057,0.1074
51.0,20.7,30.3,53.5,31.40000000000001,6.384350873009287,2.68,1.895208970438328,0.1349
40.0,17.9,22.1,20.6,49.3,6.384350873009287,2.68,2.02579001019368,0.0966
36.5,19.1,17.4,20.9,58.8,6.384350873009287,2.68,2.052905198776758,0.0915
45.5,16.7,28.8,29.9,40.1,6.384350873009287,2.68,1.983078491335372,0.105
48.0,18.3,29.7,29.6,30.6,6.384350873009287,2.68,2.070234454638124,0.0906
36.55,16.71,19.84,63.0,36.85,6.384350873009287,2.68,1.8073394495412844,0.15
44.5,17.3,27.2,20.0,30.3,6.384350873009287,2.68,2.169520897043833,0.0767
46.3,17.2,29.1,19.7,20.7,6.384350873009287,2.68,2.1011213047910293,0.0768
45.5,16.5,29.0,14.9,20.6,6.384350873009287,2.68,2.146992864424057,0.0617999999999999
45.0,17.2,27.8,19.9,25.4,6.384350873009287,2.68,2.116921508664628,0.0703
44.1,20.1,24.0,39.4,40.50000000000001,6.384350873009287,2.68,1.983690112130479,0.1214
42.9,20.2,22.7,39.6,45.2,6.384350873009287,2.68,1.9519877675840973,0.1168999999999999
47.0,19.4,27.6,39.7,50.0,6.384350873009287,2.68,1.963608562691132,0.1139
40.3,20.2,20.1,39.9,54.8,6.384350873009287,2.68,1.9211009174311928,0.1369
39.1,20.2,18.9,40.0,59.6,6.384350873009287,2.68,1.9058103975535168,0.1304
40.1,18.7,21.4,30.2,49.6,6.384350873009287,2.68,2.0316004077471965,0.1017
35.15,15.44,19.71,61.0,36.76,6.384350873009287,2.68,1.769622833843017,0.158
38.9,18.7,20.2,30.3,54.5,6.384350873009287,2.68,2.023853211009174,0.1096
41.5,21.5,20.0,30.5,59.2,6.384350873009287,2.68,1.979001019367992,0.1157
36.3,18.8,17.499999999999996,30.6,63.99999999999999,6.384350873009287,2.68,1.984301732925586,0.1156
35.1,18.8,16.3,30.7,68.8,6.384350873009287,2.68,1.966156982670744,0.1074
53.4,18.3,35.099999999999994,48.7,31.3,6.384350873009287,2.68,1.929765545361876,0.1307
49.2,21.3,27.9,44.1,35.800000000000004,6.384350873009287,2.68,1.9454638124362893,0.1264
46.5,22.5,24.0,34.8,45.10000000000001,6.384350873009287,2.68,2.020183486238532,0.1043999999999999
41.4,16.5,24.9,25.5,54.3,6.384350873009287,2.68,2.048012232415902,0.0932
34.3,22.4,11.9,16.2,63.5,6.384350873009287,2.68,2.1087665647298675,0.0859
38.0,20.9,17.1,20.9,58.9,6.384350873009287,2.68,2.0751274209989803,0.086
35.3,15.47,19.83,66.0,32.29,6.384350873009287,2.68,1.7278287461773698,0.1689999999999999
36.5,16.3,20.2,21.0,63.7,6.384350873009287,2.68,2.0481141692150864,0.0897
36.4,16.2,20.2,21.2,68.39999999999999,6.384350873009287,2.68,2.041386340468909,0.0938
32.3,17.3,14.999999999999996,21.3,73.2,6.384350873009287,2.68,2.015800203873598,0.0982
31.1,17.3,13.8,21.5,77.9,6.384350873009287,2.68,2.010907237512742,0.0960999999999999
28.1,16.1,12.0,11.6,68.10000000000001,6.384350873009287,2.68,2.1170234454638126,0.085
27.5,16.3,11.2,11.7,72.89999999999999,6.384350873009287,2.68,2.082976554536188,0.0941
28.6,16.5,12.1,11.9,77.6,6.384350873009287,2.68,2.0573904179408764,0.0960999999999999
27.7,17.0,10.7,12.0,82.5,6.384350873009287,2.68,2.03710499490316,0.1009
29.4,16.3,13.099999999999998,12.2,87.2,6.384350873009287,2.68,1.999490316004077,0.1137
47.6,22.3,25.3,53.7,36.2,6.384350873009287,2.68,1.8400611620795104,0.1558
49.6,17.9,31.700000000000003,53.8,41.0,6.384350873009287,2.68,1.8406727828746168,0.1518
49.6,23.0,26.6,58.3,31.60000000000001,6.384350873009287,2.68,1.8184505606523955,0.1551
50.7,19.4,31.300000000000004,62.9,27.000000000000007,6.384350873009287,2.68,1.771559633027523,0.1639999999999999
52.3,24.4,27.9,67.7,27.200000000000003,6.384350873009287,2.68,1.7470948012232417,0.1767
54.3,25.1,29.2,72.4,22.5,6.384350873009287,2.68,1.7262996941896025,0.171
53.8,18.9,34.9,77.0,17.900000000000006,6.384350873009287,2.68,1.6992864424057086,0.1921
58.3,26.6,31.7,81.6,13.400000000000006,6.384350873009287,2.68,1.675433231396534,0.1914999999999999
47.4,20.8,26.6,43.9,31.1,6.384350873009287,2.68,1.9862385321100915,0.1141
43.4,19.4,24.0,34.7,40.3,6.384350873009287,2.68,2.0520897043832824,0.0917999999999999
39.4,18.0,21.4,25.4,49.50000000000001,6.384350873009287,2.68,2.1045871559633027,0.0874
35.4,16.6,18.8,16.1,58.7,6.384350873009287,2.68,2.108053007135576,0.0819
39.7,15.8,23.9,10.7,39.5,6.384350873009287,2.68,2.153516819571865,0.0748
41.0,15.8,25.2,10.6,34.7,6.384350873009287,2.68,2.177471967380224,0.084
42.3,15.8,26.5,10.4,30.0,6.384350873009287,2.68,2.152701325178389,0.0776
43.5,15.8,27.7,10.3,25.1,6.384350873009287,2.68,2.1363914373088684,0.0906
41.9,18.0,23.9,25.1,39.99999999999999,6.384350873009287,2.68,2.032619775739042,0.1026
39.9,17.3,22.6,20.4,44.6,6.384350873009287,2.68,2.065749235474006,0.0942
35.9,15.9,20.0,11.2,53.7,6.384350873009287,2.68,2.1137614678899084,0.0865
44.5,18.0,26.5,24.8,30.4,6.384350873009287,2.68,2.108256880733945,0.0839
42.5,17.3,25.2,20.2,35.0,6.384350873009287,2.68,2.104689092762487,0.0843999999999999
40.5,16.5,24.0,15.5,39.6,6.384350873009287,2.68,2.1395514780835883,0.083
48.1,21.6,26.5,48.7,31.3,6.384350873009287,2.68,1.8978593272171247,0.1245
49.0,23.2,25.8,53.5,31.40000000000001,6.384350873009287,2.68,1.854841997961264,0.135
36.3,14.4,21.9,65.0,28.08,6.384350873009287,2.68,1.7573904179408764,0.156
41.0,15.8,25.2,10.6,34.7,6.384350873009287,2.68,2.208868501529052,0.0755
43.0,16.5,26.5,15.2,30.1,6.384350873009287,2.68,2.159531090723751,0.0847
41.8,16.1,25.7,12.4,32.89,6.384350873009287,2.68,2.1271151885830784,0.0894
43.8,16.8,27.0,17.1,28.22,6.384350873009287,2.68,2.0766564729867483,0.0973
47.0,17.9,29.1,24.5,20.880000000000003,6.384350873009287,2.68,2.0809378185524974,0.084
49.0,18.7,30.3,29.2,16.209999999999997,6.384350873009287,2.68,1.9862385321100915,0.1128999999999999
43.1,21.6,21.5,49.3,50.400000000000006,6.384350873009287,2.68,1.8666666666666667,0.131
41.1,20.9,20.200000000000003,44.7,54.89999999999999,6.384350873009287,2.68,1.8779816513761465,0.1288
43.4,23.45,19.95,54.0,22.93,6.384350873009287,2.68,1.6972477064220182,0.1975
37.1,19.5,17.6,35.4,64.19999999999999,6.384350873009287,2.68,1.921406727828746,0.1163
33.1,18.1,15.0,26.1,73.4,6.384350873009287,2.68,1.9803261977573905,0.1125999999999999
29.1,16.6,12.5,16.8,82.60000000000001,6.384350873009287,2.68,1.9754332313965344,0.1144999999999999
57.2,19.8,37.400000000000006,62.8,22.200000000000003,6.384350873009287,2.68,1.7965341488277269,0.1571
50.8,23.0,27.8,58.1,26.9,6.384350873009287,2.68,1.841896024464832,0.153
46.8,21.6,25.2,48.9,36.00000000000001,6.384350873009287,2.68,1.8728848114169208,0.1405
32.9,16.6,16.299999999999997,16.4,68.30000000000001,6.384350873009287,2.68,2.092864424057084,0.1039
45.6,21.6,24.0,49.0,40.8,6.384350873009287,2.68,1.8839959225280325,0.1415
43.6,20.9,22.700000000000003,44.4,45.4,6.384350873009287,2.68,1.957186544342508,0.1278999999999999
39.6,19.5,20.1,35.1,54.6,6.384350873009287,2.68,1.9590214067278289,0.1075
54.2,25.28,28.92,79.5,19.27,6.384350873009287,2.68,1.5514780835881754,0.22
31.6,16.6,15.0,16.5,73.1,6.384350873009287,2.68,2.031498470948012,0.0963
50.0,22.0,28.0,63.1,31.7,6.384350873009287,2.68,1.806422018348624,0.1657999999999999
49.1,21.7,27.4,58.4,36.4,6.384350873009287,2.68,1.8285423037716613,0.1601
42.3,20.9,21.4,44.5,50.2,6.384350873009287,2.68,1.8900101936799183,0.1301999999999999
38.3,19.5,18.8,35.2,59.39999999999999,6.384350873009287,2.68,1.9267074413863403,0.1031
34.3,18.0,16.299999999999997,26.0,68.6,6.384350873009287,2.68,1.9747196738022423,0.1085
30.4,16.6,13.799999999999995,16.7,77.8,6.384350873009287,2.68,2.020387359836901,0.1042
36.25,18.72,17.53,55.0,44.95,6.384350873009287,2.68,1.8848114169215084,0.148
40.8,15.8,25.0,10.9,36.0,6.384350873009287,2.68,2.251070336391437,0.07
41.7,16.5,25.200000000000003,14.7,34.599999999999994,6.384350873009287,2.68,2.061671763506626,0.094
43.6,15.4,28.200000000000003,6.9,25.1,6.384350873009287,2.68,2.110907237512742,0.0732
54.3,19.6,34.7,67.3,12.799999999999995,6.384350873009287,2.68,1.8950050968399592,0.1536
54.1,23.7,30.4,62.6,17.499999999999993,6.384350873009287,2.68,1.813761467889908,0.1566
52.1,23.0,29.1,58.0,22.0,6.384350873009287,2.68,1.8411824668705403,0.1444
51.5,21.6,29.9,53.4,26.6,6.384350873009287,2.68,1.8864424057084608,0.1335
55.4,23.7,31.7,62.5,12.700000000000005,6.384350873009287,2.68,1.7952089704383285,0.168
50.0,23.8,26.2,57.9,17.199999999999996,6.384350873009287,2.68,1.8336391437308868,0.1629
35.2,20.48,14.720000000000002,54.0,33.65,6.384350873009287,2.68,1.91335372069317,0.143
51.4,22.3,29.1,53.2,21.89999999999999,6.384350873009287,2.68,1.8545361875637103,0.1463
49.4,21.6,27.8,48.6,26.5,6.384350873009287,2.68,1.8964322120285424,0.1329
45.4,20.1,25.3,39.3,35.7,6.384350873009287,2.68,1.9448521916411825,0.1248
41.4,18.7,22.7,30.0,44.900000000000006,6.384350873009287,2.68,2.033843017329256,0.1008
33.4,15.9,17.5,11.5,63.3,6.384350873009287,2.68,2.0981651376146786,0.0871
34.7,15.9,18.800000000000004,11.3,58.60000000000001,6.384350873009287,2.68,2.0779816513761467,0.0877999999999999
36.7,16.6,20.1,16.0,53.900000000000006,6.384350873009287,2.68,2.046687054026503,0.1009999999999999
38.7,17.3,21.4,20.6,49.3,6.384350873009287,2.68,1.96085626911315,0.0960999999999999
40.7,18.0,22.700000000000003,25.2,44.8,6.384350873009287,2.68,1.992354740061162,0.1124
47.0,23.77,23.23,54.0,38.97,6.384350873009287,2.68,1.825688073394496,0.168
42.7,18.7,24.000000000000004,29.9,40.1,6.384350873009287,2.68,1.979714576962284,0.1117
44.7,19.4,25.300000000000004,34.5,35.5,6.384350873009287,2.68,1.9488277268093777,0.1215
46.7,20.1,26.6,39.2,30.89999999999999,6.384350873009287,2.68,1.8747196738022425,0.1082
48.6,20.8,27.8,43.8,26.3,6.384350873009287,2.68,1.870030581039755,0.1399
50.6,21.5,29.1,48.4,21.7,6.384350873009287,2.68,1.8334352701325176,0.1506
52.6,22.3,30.3,53.1,17.1,6.384350873009287,2.68,1.818348623853211,0.1616
54.6,23.0,31.6,57.7,12.5,6.384350873009287,2.68,1.738124362895005,0.1813
37.2,15.8,21.4,11.0,49.0,6.384350873009287,2.68,2.124362895005097,0.0828
40.9,19.4,21.5,34.9,49.9,6.384350873009287,2.68,1.963302752293578,0.1113
37.4,17.3,20.1,20.7,54.2,6.384350873009287,2.68,2.063302752293578,0.0968
36.9,18.0,18.9,25.7,59.0,6.384350873009287,2.68,1.98868501529052,0.0988
34.7,15.4,19.300000000000004,11.3,58.60000000000001,6.384350873009287,2.68,2.07940876656473,0.092
30.4,16.2,14.2,13.8,75.8,6.384350873009287,2.68,2.0734964322120284,0.0923
31.7,16.2,15.5,13.6,71.0,6.384350873009287,2.68,2.051172273190622,0.095
32.9,16.2,16.7,13.5,66.2,6.384350873009287,2.68,2.090417940876657,0.0975
34.2,16.2,18.000000000000004,13.3,61.5,6.384350873009287,2.68,2.106523955147808,0.088
35.5,16.1,19.4,13.2,56.7,6.384350873009287,2.68,2.0782874617737,0.0926
29.9,16.9,13.0,18.7,80.7,6.384350873009287,2.68,2.008766564729868,0.0975999999999999
31.1,16.9,14.200000000000005,18.5,76.0,6.384350873009287,2.68,1.9992864424057084,0.0984
32.4,16.9,15.5,18.4,71.19999999999999,6.384350873009287,2.68,2.03802242609582,0.0921
33.7,16.9,16.800000000000004,18.2,66.5,6.384350873009287,2.68,2.041590214067278,0.0911999999999999
34.9,16.9,18.0,18.1,61.7,6.384350873009287,2.68,2.0642201834862384,0.1
36.2,16.9,19.300000000000004,18.0,56.8,6.384350873009287,2.68,2.084301732925586,0.0941
37.5,16.9,20.6,17.8,52.10000000000001,6.384350873009287,2.68,2.052395514780836,0.0953
31.9,17.6,14.299999999999995,23.3,76.2,6.384350873009287,2.68,1.9646279306829764,0.1059
34.9,20.04,14.86,49.0,38.54,6.384350873009287,2.68,1.8307849133537208,0.152
33.1,17.6,15.5,23.2,71.3,6.384350873009287,2.68,1.9890927624872576,0.0953999999999999
34.4,17.6,16.799999999999997,23.0,66.6,6.384350873009287,2.68,2.023241590214067,0.0984999999999999
35.7,17.6,18.1,22.9,61.8,6.384350873009287,2.68,2.021202854230377,0.0959
36.9,17.6,19.3,22.7,57.1,6.384350873009287,2.68,2.055555555555556,0.0917
38.2,17.6,20.6,22.6,52.3,6.384350873009287,2.68,2.0908256880733944,0.0902
39.5,17.6,21.9,22.4,47.50000000000001,6.384350873009287,2.68,2.0235474006116205,0.1036999999999999
33.9,18.3,15.599999999999998,28.0,71.5,6.384350873009287,2.68,1.953414882772681,0.1067
35.1,18.3,16.8,27.8,66.8,6.384350873009287,2.68,1.958919469928644,0.1084
36.4,18.3,18.1,27.7,62.0,6.384350873009287,2.68,2.03190621814475,0.0978999999999999
37.7,18.3,19.4,27.5,57.2,6.384350873009287,2.68,1.998776758409786,0.0994999999999999
34.0,16.2,17.8,67.0,20.67,6.384350873009287,2.68,1.7828746177370027,0.143
38.9,18.3,20.6,27.4,52.4,6.384350873009287,2.68,2.028440366972477,0.0987
40.2,18.3,21.9,27.2,47.7,6.384350873009287,2.68,2.0544342507645257,0.0851
41.5,18.3,23.2,27.1,42.9,6.384350873009287,2.68,2.0046890927624874,0.104
35.9,19.0,16.9,32.6,66.9,6.384350873009287,2.68,1.9374108053007133,0.1143
37.1,19.0,18.1,32.5,62.1,6.384350873009287,2.68,1.973598369011213,0.1018999999999999
38.4,19.0,19.4,32.3,57.400000000000006,6.384350873009287,2.68,2.006625891946993,0.1134
39.7,19.0,20.700000000000003,32.2,52.6,6.384350873009287,2.68,1.9996941896024465,0.107
40.9,19.0,21.9,32.0,47.900000000000006,6.384350873009287,2.68,1.98868501529052,0.1063
42.2,19.0,23.200000000000003,31.9,43.00000000000001,6.384350873009287,2.68,2.0127420998980634,0.1085999999999999
34.5,18.82,15.68,70.0,28.86,6.384350873009287,2.68,1.777777777777778,0.176
32.4,17.46,14.939999999999998,52.0,28.98,6.384350873009287,2.68,1.8134556574923544,0.165
32.1,17.99,14.110000000000005,54.0,38.4,6.384350873009287,2.68,1.7604485219164117,0.158
34.8,19.23,15.569999999999997,70.0,18.77,6.384350873009287,2.68,1.7716615698267073,0.152
33.7,18.04,15.660000000000004,75.0,24.66,6.384350873009287,2.68,1.748216106014271,0.161
33.5,20.45,13.05,49.0,32.4,6.384350873009287,2.68,1.7543323139653415,0.143
29.5,21.62,7.879999999999999,57.5,40.0,6.384350873009287,2.68,1.7981651376146788,0.136
32.45,17.79,14.660000000000004,51.0,47.22,6.384350873009287,2.68,1.8440366972477065,0.133
33.45,17.79,15.660000000000004,51.0,47.22,6.384350873009287,2.68,1.8440366972477065,0.133
34.4,16.76,17.639999999999997,64.0,35.95,6.384350873009287,2.68,1.7257900101936798,0.175
51.2,22.03,29.17,61.0,29.35,6.384350873009287,2.68,1.7176350662589197,0.193
31.55,16.6,14.95,72.0,26.79,6.384350873009287,2.68,1.8053007135575945,0.147
34.6,16.76,17.84,64.0,35.75,6.384350873009287,2.68,1.7257900101936798,0.175
31.55,16.6,14.95,83.3,15.49,6.384350873009287,2.68,1.8053007135575945,0.147
33.4,20.23,13.169999999999998,47.0,41.08,6.384350873009287,2.68,1.8318042813455653,0.1375
30.35,18.89,11.46,37.0,42.62,6.384350873009287,2.68,1.9123343527013248,0.124
29.45,17.55,11.9,52.0,33.73,6.384350873009287,2.68,1.90316004077472,0.123
31.35,14.21,17.14,61.0,31.38,6.384350873009287,2.68,1.8053007135575945,0.159
32.6,16.16,16.44,60.0,35.25,6.384350873009287,2.68,1.837920489296636,0.149
28.35,13.68,14.670000000000002,51.0,37.95,6.384350873009287,2.68,1.965341488277268,0.11
41.7,23.84,17.860000000000003,65.0,31.5,6.384350873009287,2.68,1.6595310907237513,0.198
51.3,28.64,22.66,60.0,21.78,6.384350873009287,2.68,1.7217125382262997,0.188
46.25,26.11,20.14,37.5,28.9,6.384350873009287,2.68,1.8093781855249744,0.148
39.2,25.15,14.050000000000004,41.5,26.7,6.384350873009287,2.68,1.6992864424057086,0.182
40.8,23.65,17.15,37.0,28.7,6.384350873009287,2.68,1.674821610601427,0.188
34.95,19.65,15.300000000000004,21.0,33.2,6.384350873009287,2.68,1.8695208970438328,0.142
33.2,15.8,17.400000000000002,34.0,27.79,6.384350873009287,2.68,1.892966360856269,0.129
37.8,20.36,17.439999999999998,32.5,32.66,6.384350873009287,2.68,1.7655453618756372,0.149
35.3,19.71,15.589999999999996,24.0,45.61,6.384350873009287,2.68,1.9011213047910287,0.131
39.9,19.69,20.21,36.0,25.22,6.384350873009287,2.68,1.747196738022426,0.185
28.2,15.0,13.2,13.0,19.9,6.384350873009287,2.68,2.09072375127421,0.076
27.6,17.5,10.1,38.0,25.81,6.384350873009287,2.68,1.921508664627931,0.122
55.15,28.04,27.11,75.0,23.35,6.384350873009287,2.68,1.4668705402650355,0.26
49.3,22.6,26.7,33.0,32.89,6.384350873009287,2.68,1.7359836901121306,0.182
40.2,26.0,14.200000000000005,40.0,28.64,6.384350873009287,2.68,1.788990825688073,0.1384999999999999
49.1,26.61,22.49,50.0,25.31,6.384350873009287,2.68,1.6880733944954127,0.204
50.9,26.13,24.77,45.0,17.25,6.384350873009287,2.68,1.6676860346585116,0.1939999999999999
53.0,29.84,23.16,60.0,36.48,6.384350873009287,2.68,1.640163098878695,0.1939999999999999
47.9,28.85,19.05,59.0,34.61,6.384350873009287,2.68,1.6676860346585116,0.18
49.35,28.41,20.94,74.0,24.24,6.384350873009287,2.68,1.670744138634047,0.2195
26.95,14.55,12.4,53.0,37.0,6.384350873009287,2.68,1.961264016309888,0.104
43.0,23.36,19.64,47.0,52.25,6.384350873009287,2.68,1.7584097859327217,0.1745
41.4,23.77,17.63,42.0,51.01,6.384350873009287,2.68,1.8114169215086644,0.1669999999999999
33.75,18.66,15.09,27.0,71.26,6.384350873009287,2.68,1.9449541284403664,0.1369999999999999
36.5,21.33,15.170000000000002,35.0,63.79,6.384350873009287,2.68,1.957186544342508,0.1344999999999999
38.2,22.85,15.35,42.0,57.35,6.384350873009287,2.68,1.839959225280326,0.162
48.8,25.87,22.93,37.0,51.14,6.384350873009287,2.68,1.7013251783893986,0.1785
50.6,24.02,26.58,48.0,47.47,6.384350873009287,2.68,1.6595310907237513,0.184
46.9,26.24,20.66,45.0,43.98,6.384350873009287,2.68,1.808358817533129,0.162
41.7,19.85,21.85,41.0,45.25,6.384350873009287,2.68,1.825688073394496,0.158
46.7,19.78,26.92,33.0,33.12,6.384350873009287,2.68,1.847094801223241,0.133
49.0,35.0,14.0,68.0,31.0,6.384350873009287,2.68,1.665920152,0.2
48.0,33.0,15.0,75.8,22.200000000000003,6.384350873009287,2.68,1.6018463,0.21
41.0,25.0,16.0,65.6,27.40000000000001,6.384350873009287,2.751,1.8036789338,0.16
41.0,25.0,16.0,65.6,27.40000000000001,6.384350873009287,2.751,1.8309103209,0.16
,,0.0,12.8,29.2,6.384350873009287,2.863,2.3835472944,0.06
,,0.0,12.8,29.2,6.384350873009287,2.863,2.3755380629,0.06
46.0,28.0,18.0,68.0,30.0,6.384350873009287,2.68,1.6450961501,0.2
51.0,34.0,17.0,72.3,24.700000000000003,6.384350873009287,2.68,1.6787349224,0.19
36.0,28.0,8.0,57.6,40.4,6.384350873009287,2.68,1.7508180059,0.16
45.0,25.0,20.0,73.0,26.0,6.384350873009287,2.732,1.746012467,0.18
42.0,28.0,14.0,66.4,31.599999999999994,6.384350873009287,2.68,1.7107718484,0.17
42.0,28.0,14.0,66.4,31.599999999999994,6.384350873009287,2.68,2.4155842204000004,0.04
42.0,24.0,18.0,65.9,28.099999999999994,6.384350873009287,2.752,1.7924660097,0.17
,,0.0,14.9,26.1,6.384350873009287,2.855,2.3691306777000003,0.05
40.0,25.0,15.0,62.9,33.1,6.384350873009287,2.71,1.7380032355,0.18
47.0,29.0,18.0,70.9,26.099999999999994,6.384350873009287,2.739,1.6851423076,0.19
25.0,19.0,6.0,7.3,34.7,6.384350873009287,2.695,2.210547894,0.06
25.0,19.0,6.0,7.3,34.7,6.384350873009287,2.695,2.194529431,0.06
25.0,15.0,10.0,22.2,70.8,6.384350873009287,2.694,2.034344801,0.1
